CODBARRAS,NOME,APRES,DESCRICAO,Código,Qtde.Est., Vlr.Mínimo , Valor Fracão , Vlr.Máximo ,CÓDIGO2,PRINCIPIOATIVO,Portaria Controlados ANS,GENERICO, Vlr. Balcão , Vlr.Compra ,Laboratório,Frac.,IPI,NEGPOS,GRUPOS,CODNBMSH,RETEMPISCOFINS,PCIVA,DESC LAB,EST MIN
7896094201699,DOCELIBBS,"20mg/ml sol inj fa x 0,5ml+dil x 1,5ml","DOCELIBBS - 20mg/ml sol inj fa x 0,5ml+dil x 1,5ml",000221298,0, 988.69 ,1366.73, 1366.73 ,,DOCETAXEL,NA,N, 1161.72 , 856.57 ,000117,1,0,+,NENHUM,0,S, -   ,LIBBS,0
7896094201705,DOCELIBBS,80mg/ml sol inj fa x 2ml+dil x 6ml,DOCELIBBS - 80mg/ml sol inj fa x 2ml+dil x 6ml,000221299,0, 3554.86 ,4914.1, 4914.1 ,,DOCETAXEL,NA,N, 4176.99 , 3079.81 ,000117,1,0,+,NENHUM,0,S, -   ,LIBBS,0
7897473202085,DOCETAXEL,"20mg sol inj fa 0,5ml +dil 1,5ml","DOCETAXEL - 20mg sol inj fa 0,5ml +dil 1,5ml",000239940,0, 549.33 ,0, -   ,,DOCETAXEL,NA,S, -   , -   ,000109,1,0,+,NENHUM,30044090,N, 38.24 ,GLENMARK,0
7897473202092,DOCETAXEL,80mg sol inj fa x 2ml+dil 6ml,DOCETAXEL - 80mg sol inj fa x 2ml+dil 6ml,000239941,0, 1980.97 ,0, -   ,,DOCETAXEL,NA,S, -   , -   ,000109,1,0,+,NENHUM,30044090,N, 38.24 ,GLENMARK,0
7891317421373,DOCETAXEL,"20mg sol inj fa 0,5ml+dil x1,5ml","DOCETAXEL - 20mg sol inj fa 0,5ml+dil x1,5ml",000221543,0, 683.02 ,0, -   ,,DOCETAXEL,NA,S, 488.36 , 575.62 ,000099,1,0,+,GENERICOS,30049059,N, 38.24 ,EUROFARMA,0
7891317421380,DOCETAXEL,"80mg sol inj fa 2,0ml+dil x 6,0ml","DOCETAXEL - 80mg sol inj fa 2,0ml+dil x 6,0ml",000221544,0, 2462.98 ,0, -   ,,DOCETAXEL,NA,S, 1761.03 , 2075.72 ,000099,1,0,+,GENERICOS,30049059,N, 38.24 ,EUROFARMA,0
7898901921387,DOCETERE,120mg sol inj 1fa x 3ml+dil x 9ml,DOCETERE - 120mg sol inj 1fa x 3ml+dil x 9ml,000235369,0, 4947.89 ,0, -   ,,DOCETAXEL,NA,N, -   , -   ,000508,1,0,+,NENHUM,0,S, 38.24 ,DR. REDDYS,0
7898901921011,DOCETERE,"20mg sol inj fa x 0,5ml+dil x 1,5ml","DOCETERE - 20mg sol inj fa x 0,5ml+dil x 1,5ml",000232590,0, 970.17 ,0, -   ,,DOCETAXEL,NA,N, -   , -   ,000083,1,0,+,NENHUM,0,S, 38.24 ,GLAXOSMITHKLINE,0
7898901921028,DOCETERE,80mg sol inj 1fa x 2ml+dil 6ml,DOCETERE - 80mg sol inj 1fa x 2ml+dil 6ml,000235374,0, 3498.46 ,0, -   ,,DOCETAXEL,NA,N, -   , -   ,000508,1,0,+,NENHUM,0,S, 38.24 ,DR. REDDYS,0
7896014685295,DOCLAXIN,1000+200mg sol po inj cx 10fa x 10ml emb hosp,DOCLAXIN - 1000+200mg sol po inj cx 10fa x 10ml emb hosp,000242661,0, 462.11 ,0, -   ,,AMOXICILINA+ACIDO CLAVULANICO,NA,N, -   , 440.1 ,000324,1,0,-,NENHUM,0,N, -   ,BLAUSIEGEL,0
7897595902047,DOGMATIL,200mg cx 20 comp,DOGMATIL - 200mg cx 20 comp,000028789,0, 17.32 ,23.95, 23.95 ,,SULPIRIDA,C1,N, 20.36 , 14.82 ,000492,1,0,+,PSICOTROPICO,30049073,N, 38.24 ,SANOFI-AVENTIS,0
7897595901972,DOGMATIL,20mg/ml sol or fr gts 30ml ped,DOGMATIL - 20mg/ml sol or fr gts 30ml ped,000028894,0, 9.03 ,12.48, 12.48 ,,SULPIRIDA,C1,N, 10.61 , 7.85 ,000492,1,0,+,PSICOTROPICO,3004909901,N, 38.24 ,SANOFI-AVENTIS,0
7897595902054,DOGMATIL,50mg cx 20 cap,DOGMATIL - 50mg cx 20 cap,000028827,0, 12.11 ,16.74, 16.74 ,,SULPIRIDA,C1,N, 12.67 , 11.96 ,000492,1,0,+,PSICOTROPICO,30049073,N, 38.24 ,SANOFI-AVENTIS,0
7898040320768,DOLAMIN,125mg cx 16 comp rev,DOLAMIN - 125mg cx 16 comp rev,000206190,1, 15.37 ,20.44, 20.44 ,,CLONIXINATO DE LISINA,NA,N, 17.13 , 14.6 ,000209,1,0,-,TARJADO,30049099,N, 33.00 ,FARMOQUIMICA,2
7898040321253,DOLAMIN FLEX,"125+5,0mg cx 15 comp rev","DOLAMIN FLEX - 125+5,0mg cx 15 comp rev",000224472,17, 30.9 ,41.1, 41.1 ,,CLONIXINATO DE LISINA,NA,N, 34.28 , 29.38 ,000209,1,0,-,TARJADO,30049099,N, 33.00 ,FARMOQUIMICA,2
7891058221027,DOLANTINA,50mg sol inj 5bl x 5amp x 2ml,DOLANTINA - 50mg sol inj 5bl x 5amp x 2ml,000029025,0, 65.36 ,90.36, 90.36 ,,CLORIDRATO DE PETIDINA,A1,N, 61.12 , -   ,000492,1,0,+,NENHUM,30049099,N, 33.00 ,SANOFI-AVENTIS,0
7896006225720,DOLO MOFF,"0,2mg/ml sol inj cx 50 amp x 1ml emb hosp","DOLO MOFF - 0,2mg/ml sol inj cx 50 amp x 1ml emb hosp",000241758,0, 164.3 ,0, -   ,,SULFATO DE MORFINA,NA,N, -   , -   ,000180,1,0,+,NENHUM,30049069,N, 38.24 ,UNIAO QUIMICA,0
7896006225683,DOLO MOFF,10mg fr 50 comp,DOLO MOFF - 10mg fr 50 comp,000241754,0, 19.42 ,26.85, 26.85 ,,SULFATO DE MORFINA,NA,N, 22.82 , -   ,000180,1,0,+,NENHUM,30049069,N, 38.24 ,UNIAO QUIMICA,0
7896006269809,DOLO MOFF,10mg/ml sol inj cx 50 amp x 1 ml,DOLO MOFF - 10mg/ml sol inj cx 50 amp x 1 ml,000241756,0, 111.64 ,154.33, 154.33 ,,SULFATO DE MORFINA,NA,N, 131.18 , -   ,000180,1,0,+,NENHUM,30049042,N, 38.24 ,UNIAO QUIMICA,0
7896006225409,DOLO MOFF,1mg/ml sol inj cx 50 amp x 2ml emb hosp,DOLO MOFF - 1mg/ml sol inj cx 50 amp x 2ml emb hosp,000241757,0, 183.16 ,0, -   ,,SULFATO DE MORFINA,NA,N, -   , -   ,000180,1,0,+,NENHUM,30049099,N, 38.24 ,UNIAO QUIMICA,0
7896006270386,DOLO MOFF,30mg fr 50 comp,DOLO MOFF - 30mg fr 50 comp,000241755,0, 52.17 ,72.12, 72.12 ,,SULFATO DE MORFINA,NA,N, 61.3 , -   ,000180,1,0,+,NENHUM,30049042,N, 38.24 ,UNIAO QUIMICA,0
7896676402537,DOLOSAL,100mg cx 25amp x 2ml emb hosp,DOLOSAL - 100mg cx 25amp x 2ml emb hosp,000214542,0, 66.49 ,0, -   ,,MEPERIDINA/PETIDINA,A1,N, -   , -   ,000266,1,0,+,NENHUM,30049062,N, 38.24 ,CRISTALIA,0
7895296048033,DOMPERIDONA,10mg cx 30 comp,DOMPERIDONA - 10mg cx 30 comp,000234036,0, 10.06 ,13.38, 13.38 ,,DOMPERIDONA,NA,S, 7.96 , 7.96 ,000408,1,0,-,NENHUM,0,S, -   ,NOVA QUIMICA,0
7895296048057,DOMPERIDONA,10mg cx 60 comp,DOMPERIDONA - 10mg cx 60 comp,000234035,0, 18.99 ,25.26, 25.26 ,,DOMPERIDONA,NA,S, 15.13 , 15.13 ,000408,1,0,-,NENHUM,0,S, -   ,NOVA QUIMICA,0
7896004723563,DOMPERIDONA,10mg cx 2bl x 15 comp,DOMPERIDONA - 10mg cx 2bl x 15 comp,000232261,5, 10.17 ,13.53, 13.53 ,,DOMPERIDONA,NA,S, 8.79 , 3.82 ,000466,1,0,-,GENERICOS,30049099,N, -   ,EMS GENERICO,0
7896004723587,DOMPERIDONA,10mg cx 2bl x 15 comp,DOMPERIDONA - 10mg cx 2bl x 15 comp,000232273,0, 10.15 ,13.5, 13.5 ,,DOMPERIDONA,NA,S, 8.78 , 5.14 ,000438,1,0,-,GENERICOS,30049099,N, -   ,GENERICOS GERMED,0
7894916145114,DOMPERIDONA,10mg cx 2bl x 15 comp,DOMPERIDONA - 10mg cx 2bl x 15 comp,000232253,0, 10.07 ,13.39, 13.39 ,,DOMPERIDONA,NA,S, 8.7 , 7.96 ,000462,1,0,-,GENERICOS,0,S, -   ,LEGRAND GENERICOS,0
7891317452995,DOMPERIDONA,10mg cx 30 comp,DOMPERIDONA - 10mg cx 30 comp,000232297,9, 10.19 ,13.55, 13.55 ,,DOMPERIDONA,NA,S, 8.8 , 3.83 ,000099,1,0,-,GENERICOS,30049069,S, -   ,EUROFARMA,1
7896004723570,DOMPERIDONA,10mg cx 4bl x 15 comp,DOMPERIDONA - 10mg cx 4bl x 15 comp,000232262,0, 19.29 ,25.66, 25.66 ,,DOMPERIDONA,NA,S, 16.68 , 15.25 ,000466,1,0,-,GENERICOS,0,S, -   ,EMS GENERICO,0
7896004723594,DOMPERIDONA,10mg cx 4bl x 15 comp,DOMPERIDONA - 10mg cx 4bl x 15 comp,000232274,0, 19.24 ,25.59, 25.59 ,,DOMPERIDONA,NA,S, 10.92 , 9.75 ,000438,1,0,-,GENERICOS,30049099,S, -   ,GENERICOS GERMED,0
7894916145121,DOMPERIDONA,10mg cx 4bl x 15 comp,DOMPERIDONA - 10mg cx 4bl x 15 comp,000232254,0, 19.14 ,25.46, 25.46 ,,DOMPERIDONA,NA,S, 16.55 , 15.13 ,000462,1,0,-,GENERICOS,0,S, -   ,LEGRAND GENERICOS,0
7897076912183,DOMPERIDONA,10mg cx 30 comp,DOMPERIDONA - 10mg cx 30 comp,000227234,0, 8.93 ,11.88, 11.88 ,,DOMPERIDONA,NA,S, 7.72 , 5.29 ,000380,1,0,-,GENERICOS,30049069,N, 33.00 ,RANBAXY,0
7897076912190,DOMPERIDONA,10mg cx 60 comp,DOMPERIDONA - 10mg cx 60 comp,000227235,0, 15.95 ,21.22, 21.22 ,,DOMPERIDONA,NA,S, 13.79 , 10.04 ,000380,1,0,-,GENERICOS,30049069,N, 33.00 ,RANBAXY,0
7896422513173,DOMPERIDONA,1mg/ml sus or fr 100ml +pipet dos,DOMPERIDONA - 1mg/ml sus or fr 100ml +pipet dos,000244021,0, 23.98 ,31.9, 31.9 ,,DOMPERIDONA,NA,S, 20.74 , 7.65 ,000314,1,0,-,GENERICOS,30049069,N, 38.24 ,MEDLEY,0
7891317455040,DOMPERIX,10mg cx 30 comp,DOMPERIX - 10mg cx 30 comp,000232542,4, 13.03 ,17.33, 17.33 ,,DOMPERIDONA,NA,N, 13.78 , 12.53 ,000099,1,0,-,TARJADO,30049069,N, -   ,EUROFARMA,0
7891317483531,DOMPERIX,1mg/ml sus or fr 100ml+1ser dos,DOMPERIX - 1mg/ml sus or fr 100ml+1ser dos,000237061,0, 22.14 ,29.45, 29.45 ,,DOMPERIDONA,NA,N, 25.03 , 18.58 ,000099,1,0,-,TARJADO,30049069,N, -   ,EUROFARMA,0
7896004724157,DOMPGRAN,10mg 2bl cx 15 comp,DOMPGRAN - 10mg 2bl cx 15 comp,000232521,0, 9.98 ,13.27, 13.27 ,,DOMPERIDONA,NA,N, 11.28 , 7.89 ,000550,1,0,-,INJETAVEL,0,S, -   ,LEGRAND TARJADOS,0
7896004723778,DOMPLIV,10mg cx 2bl x 15 comp,DOMPLIV - 10mg cx 2bl x 15 comp,000231913,0, 9.7 ,12.9, 12.9 ,,DOMPERIDONA,NA,N, 10.97 , -   ,000067,1,0,-,NENHUM,0,S, -   ,EMS,0
7896004723785,DOMPLIV,10mg cx 4bl x 15 comp,DOMPLIV - 10mg cx 4bl x 15 comp,000231914,0, 18.4 ,24.47, 24.47 ,,DOMPERIDONA,NA,N, 20.8 , -   ,000067,1,0,-,NENHUM,0,S, -   ,EMS,0
7896637023603,DONAREN RETARD,150mg cx 10 comp rev,DONAREN RETARD - 150mg cx 10 comp rev,000237315,0, 24.32 ,33.62, 33.62 ,,TRAZODONA,NA,N, 28.58 , 20.1 ,000012,1,0,+,NENHUM,0,S, -   ,APSEN,0
7896637023634,DONAREN,50mg cx 20 comp rev,DONAREN - 50mg cx 20 comp rev,000237309,0, 17.21 ,23.79, 23.79 ,,TRAZODONA,NA,N, 20.22 , 10.53 ,000012,1,0,+,NENHUM,0,S, -   ,APSEN,0
7896637023979,DONAREN,100mg cx 30 comp rev,DONAREN - 100mg cx 30 comp rev,000228725,13, 51.61 ,71.34, 71.34 ,,TRAZODONA,C1,N, 61.02 , 49.02 ,000012,1,0,+,PSICOTROPICO,30039079,N, 38.24 ,APSEN,0
7896637023610,DONAREN RETARD,150mg cx 20 comp rev,DONAREN RETARD - 150mg cx 20 comp rev,000228796,10, 51.62 ,71.36, 71.36 ,,TRAZODONA,C1,N, 55.81 , 46.74 ,000012,1,0,+,PSICOTROPICO,30039079,N, 38.24 ,APSEN,1
7896637022767,DONAREN,50mg cx 60 comp rev,DONAREN - 50mg cx 60 comp rev,000207529,3, 51.62 ,71.36, 71.36 ,,TRAZODONA,C1,N, 60.49 , 48.61 ,000012,1,0,+,PSICOTROPICO,30049069,N, 38.24 ,APSEN,1
7896658014567,DONILA,10mg cx 30 comp rev,DONILA - 10mg cx 30 comp rev,000237933,1, 64.52 ,89.19, 89.19 ,,CLORIDRATO DE DONEPEZILA,C1,N, 75.81 , 62.09 ,000004,1,0,+,PSICOTROPICO,30049099,N, -   ,ACHE,0
7896658014604,DONILA,5mg cx 30 comp rev,DONILA - 5mg cx 30 comp rev,000237932,1, 58.78 ,81.26, 81.26 ,,CLORIDRATO DE DONEPEZILA,C1,N, 66.64 , 56.56 ,000004,1,0,+,PSICOTROPICO,30049099,N, -   ,ACHE,0
7896658014574,DONILA,10mg cx 15 comp rev,DONILA - 10mg cx 15 comp rev,000240820,0, 32.26 ,44.58, 44.58 ,,CLORIDRATO DE DONEPEZILA,NA,N, 37.89 , 30.42 ,000004,1,0,+,NENHUM,0,N, -   ,ACHE,0
7896658014628,DONILA,5mg cx 7 comp rev,DONILA - 5mg cx 7 comp rev,000240819,0, 13.71 ,18.96, 18.96 ,,CLORIDRATO DE DONEPEZILA,NA,N, 16.12 , 12.93 ,000004,1,0,+,NENHUM,0,N, -   ,ACHE,0
7896658022906,DONILA DUO,10mg+10mg cx 30 comp rev,DONILA DUO - 10mg+10mg cx 30 comp rev,000244389,0, 96.39 ,128.2, 128.2 ,,CLORIDRATO DE DONEPEZILA+CLORIDRATO DE MEMANTINA,NA,N, 108.97 , 96.39 ,000004,1,0,-,NENHUM,0,N, -   ,ACHE,0
7896658022890,DONILA DUO,10mg+10mg com rev ct blx 7,DONILA DUO - 10mg+10mg com rev ct blx 7,000244385,0, 22.49 ,29.91, 29.91 ,,CLORIDRATO DE DONEPEZILA+CLORIDRATO DE MEMANTINA,NA,N, 25.42 , 22.49 ,000004,1,0,-,NENHUM,0,N, -   ,ACHE,0
7896658022920,DONILA DUO,10mg+15mg com rev ct bl x 30,DONILA DUO - 10mg+15mg com rev ct bl x 30,000244390,0, 112.66 ,149.83, 149.83 ,,CLORIDRATO DE DONEPEZILA+CLORIDRATO DE MEMANTINA,NA,N, 127.36 , 112.66 ,000004,1,0,-,NENHUM,0,N, -   ,ACHE,0
7896658022913,DONILA DUO,10mg+15mg com rev ct bl x 7,DONILA DUO - 10mg+15mg com rev ct bl x 7,000244386,0, 26.29 ,34.96, 34.96 ,,CLORIDRATO DE DONEPEZILA+CLORIDRATO DE MEMANTINA,NA,N, 29.72 , 26.29 ,000004,1,0,-,NENHUM,0,N, -   ,ACHE,0
7896658022944,DONILA DUO,10mg+20mg com rev ct bl x 30,DONILA DUO - 10mg+20mg com rev ct bl x 30,000244391,0, 128.93 ,171.47, 171.47 ,,CLORIDRATO DE DONEPEZILA+CLORIDRATO DE MEMANTINA,NA,N, 145.75 , 128.93 ,000004,1,0,-,NENHUM,0,N, -   ,ACHE,0
7896658022937,DONILA DUO,10mg+20mg cx 7 comp rev,DONILA DUO - 10mg+20mg cx 7 comp rev,000244387,0, 30.08 ,40.01, 40.01 ,,CLORIDRATO DE DONEPEZILA+CLORIDRATO DE MEMANTINA,NA,N, 34.01 , 30.08 ,000004,1,0,-,NENHUM,0,N, -   ,ACHE,0
7896658022883,DONILA DUO,10mg+5mg cx 30 comp rev,DONILA DUO - 10mg+5mg cx 30 comp rev,000244388,0, 80.13 ,106.57, 106.57 ,,CLORIDRATO DE DONEPEZILA+CLORIDRATO DE MEMANTINA,NA,N, 90.58 , 80.13 ,000004,1,0,-,NENHUM,0,N, -   ,ACHE,0
7896658022876,DONILA DUO,10mg+5mg com rev ct bl x 7,DONILA DUO - 10mg+5mg com rev ct bl x 7,000244384,0, 18.7 ,24.87, 24.87 ,,CLORIDRATO DE DONEPEZILA+CLORIDRATO DE MEMANTINA,NA,N, 21.14 , 18.7 ,000004,1,0,-,NENHUM,0,N, -   ,ACHE,0
7896014688494,DOPABANE,5mg/ml sol inj cx 10 amp vd amb x 10ml,DOPABANE - 5mg/ml sol inj cx 10 amp vd amb x 10ml,000243805,0, 15.84 ,0, -   ,,CLORIDRATO DE DOPAMINA,NA,N, -   , 15.84 ,000324,1,0,+,NENHUM,0,N, -   ,BLAUSIEGEL,0
7896676405316,DOPACRIS,5mg cx 50amp x 10ml emb hosp,DOPACRIS - 5mg cx 50amp x 10ml emb hosp,000230010,0, 94.69 ,0, -   ,,CLORIDRATO DE DOPAMINA,NA,N, -   , -   ,000266,1,0,+,NENHUM,0,S, 38.24 ,CRISTALIA,0
7895858011611,DOPCOR HCT,"160+12,5mg cx 30 comp rev","DOPCOR HCT - 160+12,5mg cx 30 comp rev",000240394,0, 60.97 ,84.28, 84.28 ,,VALSARTANA+HIDROCLOROTIAZIDA,NA,N, 71.64 , 34.00 ,000391,1,0,+,NENHUM,0,N, -   ,ASPEN PHARMA,0
7895858011659,DOPCOR HCT,160+25mg cx 30 comp rev,DOPCOR HCT - 160+25mg cx 30 comp rev,000240395,0, 70.16 ,96.99, 96.99 ,,VALSARTANA+HIDROCLOROTIAZIDA,NA,N, 82.44 , 43.14 ,000391,1,0,+,NENHUM,0,N, -   ,ASPEN PHARMA,0
7895858011697,DOPCOR HCT,"320+12,5mg cx 30 comp rev","DOPCOR HCT - 320+12,5mg cx 30 comp rev",000240396,0, 60.97 ,84.28, 84.28 ,,VALSARTANA+HIDROCLOROTIAZIDA,NA,N, 71.64 , 39.03 ,000391,1,0,+,NENHUM,0,N, -   ,ASPEN PHARMA,0
7895858011734,DOPCOR HCT,320+25mg cx 30 comp rev,DOPCOR HCT - 320+25mg cx 30 comp rev,000240397,0, 70.16 ,96.99, 96.99 ,,VALSARTANA+HIDROCLOROTIAZIDA,NA,N, 82.44 , 43.14 ,000391,1,0,+,NENHUM,0,N, -   ,ASPEN PHARMA,0
7895858011574,DOPCOR HCT,"80+12,5mg cx 30 comp rev","DOPCOR HCT - 80+12,5mg cx 30 comp rev",000240393,0, 60.97 ,84.28, 84.28 ,,VALSARTANA+HIDROCLOROTIAZIDA,NA,N, 71.64 , 34.00 ,000391,1,0,+,NENHUM,0,N, -   ,ASPEN PHARMA,0
7895858011581,DOPCOR HCT,"160+12,5mg cx 10 com rev","DOPCOR HCT - 160+12,5mg cx 10 com rev",000241567,0, 18.87 ,26.09, 26.09 ,,VALSARTANA+HIDROCLOROTIAZIDA,NA,N, 22.18 , 18.87 ,000391,1,0,+,NENHUM,0,N, -   ,ASPEN PHARMA,0
7895858011598,DOPCOR HCT,"160+12,5mg cx 14 com rev","DOPCOR HCT - 160+12,5mg cx 14 com rev",000241568,0, 26.42 ,36.52, 36.52 ,,VALSARTANA+HIDROCLOROTIAZIDA,NA,N, 31.04 , 26.42 ,000391,1,0,+,NENHUM,0,N, -   ,ASPEN PHARMA,0
7895858011604,DOPCOR HCT,"160+12,5mg cx 28 com rev","DOPCOR HCT - 160+12,5mg cx 28 com rev",000241569,0, 52.84 ,73.05, 73.05 ,,VALSARTANA+HIDROCLOROTIAZIDA,NA,N, 62.09 , 52.84 ,000391,1,0,+,NENHUM,0,N, -   ,ASPEN PHARMA,0
7895858011628,DOPCOR HCT,160+25mg cx 10 com rev,DOPCOR HCT - 160+25mg cx 10 com rev,000241570,0, 21.72 ,30.02, 30.02 ,,VALSARTANA+HIDROCLOROTIAZIDA,NA,N, 25.52 , 21.72 ,000391,1,0,+,NENHUM,0,N, -   ,ASPEN PHARMA,0
7895858011635,DOPCOR HCT,160+25mg cx 14 com rev,DOPCOR HCT - 160+25mg cx 14 com rev,000241571,0, 30.41 ,42.03, 42.03 ,,VALSARTANA+HIDROCLOROTIAZIDA,NA,N, 35.73 , 30.41 ,000391,1,0,+,NENHUM,0,N, -   ,ASPEN PHARMA,0
7895858011642,DOPCOR HCT,160+25mg cx 28 com rev,DOPCOR HCT - 160+25mg cx 28 com rev,000241572,0, 60.81 ,84.07, 84.07 ,,VALSARTANA+HIDROCLOROTIAZIDA,NA,N, 71.46 , 60.81 ,000391,1,0,+,NENHUM,0,N, -   ,ASPEN PHARMA,0
7895858011666,DOPCOR HCT,"320+12,5mg cx 10 com rev","DOPCOR HCT - 320+12,5mg cx 10 com rev",000241573,0, 18.87 ,26.09, 26.09 ,,VALSARTANA+HIDROCLOROTIAZIDA,NA,N, 22.18 , 18.87 ,000391,1,0,+,NENHUM,0,N, -   ,ASPEN PHARMA,0
7895858011673,DOPCOR HCT,"320+12,5mg cx 14 com rev","DOPCOR HCT - 320+12,5mg cx 14 com rev",000241574,0, 26.42 ,36.52, 36.52 ,,VALSARTANA+HIDROCLOROTIAZIDA,NA,N, 31.04 , 26.42 ,000391,1,0,+,NENHUM,0,N, -   ,ASPEN PHARMA,0
7895858011680,DOPCOR HCT,"320+12,5mg cx 28 com rev","DOPCOR HCT - 320+12,5mg cx 28 com rev",000241575,0, 52.84 ,73.05, 73.05 ,,VALSARTANA+HIDROCLOROTIAZIDA,NA,N, 62.09 , 52.84 ,000391,1,0,+,NENHUM,0,N, -   ,ASPEN PHARMA,0
7895858011703,DOPCOR HCT,320+25mg cx 10 com rev,DOPCOR HCT - 320+25mg cx 10 com rev,000241576,0, 21.72 ,30.02, 30.02 ,,VALSARTANA+HIDROCLOROTIAZIDA,NA,N, 25.52 , 21.72 ,000391,1,0,+,NENHUM,0,N, -   ,ASPEN PHARMA,0
7895858011710,DOPCOR HCT,320+25mg cx 14 com rev,DOPCOR HCT - 320+25mg cx 14 com rev,000241577,0, 30.41 ,42.03, 42.03 ,,VALSARTANA+HIDROCLOROTIAZIDA,NA,N, 35.73 , 30.41 ,000391,1,0,+,NENHUM,0,N, -   ,ASPEN PHARMA,0
7895858011727,DOPCOR HCT,320+25mg cx 28 com rev,DOPCOR HCT - 320+25mg cx 28 com rev,000241578,0, 60.81 ,84.07, 84.07 ,,VALSARTANA+HIDROCLOROTIAZIDA,NA,N, 71.46 , 60.81 ,000391,1,0,+,NENHUM,0,N, -   ,ASPEN PHARMA,0
7895258011543,DOPCOR HCT,"80+12,5mg cx 10 com rev","DOPCOR HCT - 80+12,5mg cx 10 com rev",000241579,0, 18.87 ,26.09, 26.09 ,,VALSARTANA+HIDROCLOROTIAZIDA,NA,N, 22.18 , 18.87 ,000391,1,0,+,NENHUM,0,N, -   ,ASPEN PHARMA,0
7895858021155,DOPCOR HCT,"80+12,5mg cx 14 com rev","DOPCOR HCT - 80+12,5mg cx 14 com rev",000241580,0, 26.42 ,36.52, 36.52 ,,VALSARTANA+HIDROCLOROTIAZIDA,NA,N, 31.04 , 26.42 ,000391,1,0,+,NENHUM,0,N, -   ,ASPEN PHARMA,0
7895858011567,DOPCOR HCT,"80+12,5mg cx 28 com rev","DOPCOR HCT - 80+12,5mg cx 28 com rev",000241581,0, 52.84 ,73.05, 73.05 ,,VALSARTANA+HIDROCLOROTIAZIDA,NA,N, 62.09 , 52.84 ,000391,1,0,+,NENHUM,0,N, -   ,ASPEN PHARMA,0
7898208147138,DOPIMEX,5mg sol inj cx 50 amp x 10ml hosp,DOPIMEX - 5mg sol inj cx 50 amp x 10ml hosp,000233424,0, 70.03 ,96.81, 96.81 ,,CLORIDRATO DE DOPAMINA,NA,N, 82.29 , 68.36 ,000538,1,0,+,INJETAVEL,0,S, -   ,NOVAFARMA,0
7891317418229,DOPO,"0,75mg cx 2 comp","DOPO - 0,75mg cx 2 comp",000227191,0, 10.52 ,14.54, 14.54 ,,LEVONORGESTREL,NA,N, 12.36 , -   ,000099,1,0,+,NENHUM,30039049,N, 38.24 ,EUROFARMA,0
7898049793426,DORALEX,500mg cx env 200 comp,DORALEX - 500mg cx env 200 comp,000223763,0, 73.24 ,97.41, 97.41 ,,DIPIRONA SODICA,NA,N, 82.8 , -   ,000360,1,0,-,NENHUM,0,S, 33.00 ,VITAPAN,0
7898049793471,DORALEX,500mg cx bl 200 comp,DORALEX - 500mg cx bl 200 comp,000242519,0, 75.07 ,0, -   ,,DIPIRONA SODICA,NA,N, -   , 68.87 ,000360,1,0,-,NENHUM,0,N, -   ,VITAPAN,0
7898014560411,DORALFLEX,cx 12 comp,DORALFLEX - cx 12 comp,000223339,0, 3.97 ,5.28, 5.28 ,,CITRATO DE ORFENADRINA+DIPIRONA SODICA+CAFEINA ANIDRA,NA,N, 4.49 , -   ,000350,1,0,-,NENHUM,0,S, -   ,PHARMASCIENCE,0
7898014562163,DORALFLEX,cx 20bl x 10 comp,DORALFLEX - cx 20bl x 10 comp,000227957,0, 66.14 ,87.96, 87.96 ,,CITRATO DE ORFENADRINA+DIPIRONA SODICA+CAFEINA ANIDRA,NA,N, 74.77 , -   ,000350,1,0,-,NENHUM,0,S, -   ,PHARMASCIENCE,0
7896714210070,DORALGINA,30+300+30mg cx 100 drg e.m,DORALGINA - 30+300+30mg cx 100 drg e.m,000208596,0, 71.17 ,94.65, 94.65 ,,ISOMETEPTENO+CAFEINA+DIPIRONA SODICA,NA,N, 84.48 , -   ,000133,1,0,-,NENHUM,0,S, 33.00 ,NEO QUIMICA,0
7896714210018,DORALGINA,30+300+30mg cx 20 drg,DORALGINA - 30+300+30mg cx 20 drg,000210157,0, 14.62 ,19.44, 19.44 ,,ISOMETEPTENO+CAFEINA+DIPIRONA SODICA,NA,N, 17.35 , -   ,000133,1,0,-,NENHUM,0,S, 33.00 ,NEO QUIMICA,0
7896714203232,DORALGINA,50+300+30mg/ml sol or fr gts x 15ml,DORALGINA - 50+300+30mg/ml sol or fr gts x 15ml,000215978,0, 11.51 ,15.31, 15.31 ,,ISOMETEPTENO+CAFEINA+DIPIRONA SODICA,NA,N, 14.05 , -   ,000133,1,0,-,NENHUM,0,S, 33.00 ,NEO QUIMICA,0
7896658014017,DORALIV,100mg susp or fr 20ml,DORALIV - 100mg susp or fr 20ml,000233505,3, 10.5 ,13.96, 13.96 ,,IBUPROFENO,NA,N, 10.32 , 10.03 ,000004,1,0,-,SEM TARJA,30049029,N, -   ,ACHE,0
7898100243297,DORANGUITOS,cx 120 comp mast sb morango,DORANGUITOS - cx 120 comp mast sb morango,000241830,0, 42.11 ,0, -   ,,VITAMINA D,NA,N, -   , 39.1 ,000034,1,0,+,NENHUM,0,N, -   ,BRASTERAPICA,0
